country,date,arrest,censor,electionactivity,electionirregularities,cooperate,coup,defamationcase,disaster,legalaction,legalchange,martiallaw,mobilizesecurity,corruption,activism,protest,purge,raid,threaten,violencelethal,violencenonlethal,cs_999,ncr_arrest,ncr_cooperate,ncr_corruption,ncr_defamationcase,ncr_legalaction,ncr_legalchange,ncr_purge,ncr_raid,ncr_threaten,ncr_violencelethal,ncr_violencenonlethal,total_articles,arrestNorm,censorNorm,electionactivityNorm,electionirregularitiesNorm,cooperateNorm,coupNorm,defamationcaseNorm,disasterNorm,legalactionNorm,legalchangeNorm,martiallawNorm,mobilizesecurityNorm,corruptionNorm,activismNorm,protestNorm,purgeNorm,raidNorm,threatenNorm,violencelethalNorm,violencenonlethalNorm,ncr_arrestNorm,ncr_cooperateNorm,ncr_corruptionNorm,ncr_defamationcaseNorm,ncr_legalactionNorm,ncr_legalchangeNorm,ncr_purgeNorm,ncr_raidNorm,ncr_threatenNorm,ncr_violencelethalNorm,ncr_violencenonlethalNorm
Mali,2012-01-01,0,0,11,0,2,0,0,3,1,0,0,2,2,0,1,0,0,2,5,13,134,0,0,0,0,0,1,1,0,0,0,0,178,0,0,0.06179775280898876,0,0.011235955056179775,0,0,0.016853932584269662,0.0056179775280898875,0,0,0.011235955056179775,0.011235955056179775,0,0.0056179775280898875,0,0,0.011235955056179775,0.028089887640449437,0.07303370786516854,0,0,0,0,0,0.0056179775280898875,0.0056179775280898875,0,0,0,0
Mali,2012-02-01,0,0,8,2,5,2,0,3,1,0,0,3,2,0,2,0,0,0,8,19,197,1,2,0,0,1,2,0,0,0,0,0,258,0,0,0.031007751937984496,0.007751937984496124,0.01937984496124031,0.007751937984496124,0,0.011627906976744186,0.003875968992248062,0,0,0.011627906976744186,0.007751937984496124,0,0.007751937984496124,0,0,0,0.031007751937984496,0.07364341085271318,0.003875968992248062,0.007751937984496124,0,0,0.003875968992248062,0.007751937984496124,0,0,0,0,0
Mali,2012-03-01,4,1,30,3,13,85,0,1,2,6,1,4,1,0,18,5,0,4,4,45,376,1,0,1,0,4,0,0,1,1,0,3,612,0.006535947712418301,0.0016339869281045752,0.049019607843137254,0.004901960784313725,0.021241830065359478,0.1388888888888889,0,0.0016339869281045752,0.0032679738562091504,0.00980392156862745,0.0016339869281045752,0.006535947712418301,0.0016339869281045752,0,0.029411764705882353,0.008169934640522876,0,0.006535947712418301,0.006535947712418301,0.07352941176470588,0.0016339869281045752,0,0.0016339869281045752,0,0.006535947712418301,0,0,0.0016339869281045752,0.0016339869281045752,0,0.004901960784313725
Mali,2012-04-01,29,0,19,2,68,37,1,3,16,6,1,25,8,2,12,19,0,14,9,82,1274,9,1,2,0,1,1,1,1,0,2,10,1649,0.01758641600970285,0,0.011522134627046696,0.001212856276531231,0.041237113402061855,0.022437841115827774,6.064281382656155e-4,0.0018192844147968466,0.009702850212249849,0.0036385688295936932,6.064281382656155e-4,0.015160703456640388,0.004851425106124924,0.001212856276531231,0.0072771376591873865,0.011522134627046696,0,0.008489993935718617,0.005457853244390539,0.04972710733778047,0.005457853244390539,6.064281382656155e-4,0.001212856276531231,0,6.064281382656155e-4,6.064281382656155e-4,6.064281382656155e-4,6.064281382656155e-4,0,0.001212856276531231,0.006064281382656155
Mali,2012-05-01,11,3,8,3,45,34,1,5,11,8,1,24,1,7,21,7,3,9,37,74,1213,5,4,2,0,3,2,2,0,1,0,18,1561,0.007046764894298526,0.0019218449711723255,0.005124919923126201,0.0019218449711723255,0.028827674567584883,0.021780909673286355,6.406149903907751e-4,0.0032030749519538757,0.007046764894298526,0.005124919923126201,6.406149903907751e-4,0.015374759769378604,6.406149903907751e-4,0.004484304932735426,0.013452914798206279,0.004484304932735426,0.0019218449711723255,0.005765534913516977,0.02370275464445868,0.04740550928891736,0.0032030749519538757,0.0025624599615631004,0.0012812299807815502,0,0.0019218449711723255,0.0012812299807815502,0.0012812299807815502,0,6.406149903907751e-4,0,0.011531069827033953
Mali,2012-06-01,10,5,10,0,40,4,0,12,12,5,1,26,6,4,13,7,1,3,24,56,867,1,10,0,0,6,1,0,0,0,1,4,1128,0.008865248226950355,0.004432624113475178,0.008865248226950355,0,0.03546099290780142,0.0035460992907801418,0,0.010638297872340425,0.010638297872340425,0.004432624113475178,8.865248226950354e-4,0.02304964539007092,0.005319148936170213,0.0035460992907801418,0.01152482269503546,0.0062056737588652485,8.865248226950354e-4,0.0026595744680851063,0.02127659574468085,0.04964539007092199,8.865248226950354e-4,0.008865248226950355,0,0,0.005319148936170213,8.865248226950354e-4,0,0,0,8.865248226950354e-4,0.0035460992907801418
Mali,2012-07-01,11,3,7,0,43,5,0,15,14,2,0,17,3,4,21,16,0,5,5,81,1116,0,5,1,0,3,1,0,0,0,1,16,1394,0.007890961262553802,0.002152080344332855,0.005021520803443328,0,0.03084648493543759,0.003586800573888092,0,0.010760401721664276,0.010043041606886656,0.0014347202295552368,0,0.012195121951219513,0.002152080344332855,0.0028694404591104736,0.015064562410329985,0.011477761836441894,0,0.003586800573888092,0.003586800573888092,0.05810616929698709,0,0.003586800573888092,7.173601147776184e-4,0,0.002152080344332855,7.173601147776184e-4,0,0,0,7.173601147776184e-4,0.011477761836441894
Mali,2012-08-01,10,3,4,0,48,1,0,14,12,10,0,8,2,1,13,3,1,6,6,28,730,3,4,0,0,2,0,2,0,2,1,5,919,0.01088139281828074,0.003264417845484222,0.004352557127312296,0,0.05223068552774755,0.001088139281828074,0,0.015233949945593036,0.013057671381936888,0.01088139281828074,0,0.008705114254624592,0.002176278563656148,0.001088139281828074,0.014145810663764961,0.003264417845484222,0.001088139281828074,0.006528835690968444,0.006528835690968444,0.030467899891186073,0.003264417845484222,0.004352557127312296,0,0,0.002176278563656148,0,0.002176278563656148,0,0.002176278563656148,0.001088139281828074,0.00544069640914037
Mali,2012-09-01,11,2,11,0,37,5,0,14,7,1,1,26,3,0,8,5,0,9,31,36,1069,3,9,1,0,8,1,0,0,0,3,7,1306,0.008422664624808576,0.0015313935681470138,0.008422664624808576,0,0.028330781010719754,0.0038284839203675345,0,0.010719754977029096,0.005359877488514548,7.656967840735069e-4,7.656967840735069e-4,0.019908116385911178,0.002297090352220521,0,0.006125574272588055,0.0038284839203675345,0,0.006891271056661562,0.023736600306278714,0.027565084226646247,0.002297090352220521,0.006891271056661562,7.656967840735069e-4,0,0.006125574272588055,7.656967840735069e-4,0,0,0,0.002297090352220521,0.005359877488514548
Mali,2012-10-01,4,2,20,8,73,4,0,4,9,10,0,37,7,2,37,6,1,9,13,27,1454,6,7,2,0,6,5,1,0,1,2,2,1756,0.002277904328018223,0.0011389521640091116,0.011389521640091117,0.004555808656036446,0.041571753986332574,0.002277904328018223,0,0.002277904328018223,0.005125284738041002,0.0056947608200455585,0,0.021070615034168565,0.003986332574031891,0.0011389521640091116,0.021070615034168565,0.003416856492027335,5.694760820045558e-4,0.005125284738041002,0.007403189066059226,0.015375854214123007,0.003416856492027335,0.003986332574031891,0.0011389521640091116,0,0.003416856492027335,0.0028473804100227792,5.694760820045558e-4,0,5.694760820045558e-4,0.0011389521640091116,0.0011389521640091116
