date,year,month,arrest,protest,legalaction,disaster,censor,electionactivity,electionirregularities,activism,martiallaw,cooperate,coup,violencenonlethal,violencelethal,corruption,legalchange,mobilizesecurity,purge,threaten,raid,-999,defamationcase,total_articles,arrestNorm,protestNorm,legalactionNorm,disasterNorm,censorNorm,electionactivityNorm,electionirregularitiesNorm,activismNorm,martiallawNorm,cooperateNorm,coupNorm,violencenonlethalNorm,violencelethalNorm,corruptionNorm,legalchangeNorm,mobilizesecurityNorm,purgeNorm,threatenNorm,raidNorm,-999Norm,defamationcaseNorm,ncr_arrest,ncr_protest,ncr_legalaction,ncr_disaster,ncr_censor,ncr_electionactivity,ncr_electionirregularities,ncr_activism,ncr_martiallaw,ncr_cooperate,ncr_coup,ncr_violencenonlethal,ncr_violencelethal,ncr_corruption,ncr_legalchange,ncr_mobilizesecurity,ncr_purge,ncr_threaten,ncr_raid,ncr_-999,ncr_defamationcase,ncr_total_articles,ncr_arrestNorm,ncr_protestNorm,ncr_legalactionNorm,ncr_disasterNorm,ncr_censorNorm,ncr_electionactivityNorm,ncr_electionirregularitiesNorm,ncr_activismNorm,ncr_martiallawNorm,ncr_cooperateNorm,ncr_coupNorm,ncr_violencenonlethalNorm,ncr_violencelethalNorm,ncr_corruptionNorm,ncr_legalchangeNorm,ncr_mobilizesecurityNorm,ncr_purgeNorm,ncr_threatenNorm,ncr_raidNorm,ncr_-999Norm,ncr_defamationcaseNorm
2012-01-01,2012,1,6,19,92,60,2,189,20,1,1,55,2,5,19,36,40,6,8,5,0,659,3,1210,0.0016255757247358,0.0051476564616635,0.0249254944459496,0.0162557572473584,0.0005418585749119,0.051205635329179,0.0054185857491194,0.0002709292874559,0.0002709292874559,0.0149011108100785,0.0005418585749119,0.0013546464372798,0.0051476564616635,0.009753454348415,0.0108371714982389,0.0016255757247358,0.0021674342996477,0.0013546464372798,0.0,0.1785424004334868,0.0008127878623679,102,10,107,64,0,5,0,2,1,41,1,34,67,13,39,4,10,3,3,1984,0,2480,0.0276347873205093,0.0027092928745597,0.0289894337577892,0.0173394743971823,0.0,0.0013546464372798,0.0,0.0005418585749119,0.0002709292874559,0.0111081007856949,0.0002709292874559,0.0092115957735031,0.0181522622595502,0.0035220807369276,0.0105662422107829,0.0010837171498238,0.0027092928745597,0.0008127878623679,0.0008127878623679,0.5375237063126524,0.0
2012-02-01,2012,2,16,31,91,5,6,217,27,9,1,87,3,11,11,53,33,3,22,17,13,745,6,1389,0.0042746460058776,0.0082821266363879,0.024312049158429,0.0013358268768367,0.0016029922522041,0.0579748864547154,0.0072134651349185,0.0024044883783061,0.0002671653753673,0.0232433876569596,0.000801496126102,0.0029388191290408,0.0029388191290408,0.0141597648944696,0.0088164573871226,0.000801496126102,0.0058776382580817,0.0045418113812449,0.0034731498797755,0.1990382046486775,0.0016029922522041,92,19,52,64,3,3,0,3,0,29,11,27,80,2,25,2,2,4,5,1931,1,2353,0.0245792145337964,0.0050761421319796,0.0138925995191023,0.0170985840235105,0.000801496126102,0.000801496126102,0.0,0.000801496126102,0.0,0.0077477958856532,0.0029388191290408,0.0072134651349185,0.0213732300293881,0.0005343307507347,0.0066791343841838,0.0005343307507347,0.0005343307507347,0.0010686615014694,0.0013358268768367,0.5158963398343575,0.0002671653753673
2012-03-01,2012,3,15,48,61,14,3,224,32,7,1,86,4,17,10,60,26,6,14,14,1,865,3,1500,0.003725782414307,0.0119225037257824,0.0151515151515151,0.0034773969200198,0.0007451564828614,0.0556383507203179,0.0079483358171882,0.0017386984600099,0.0002483854942871,0.0213611525086934,0.0009935419771485,0.0042225534028812,0.0024838549428713,0.014903129657228,0.0064580228514654,0.0014903129657228,0.0034773969200198,0.0034773969200198,0.0002483854942871,0.2148534525583706,0.0007451564828614,114,15,82,32,0,6,0,5,1,63,10,35,93,9,29,7,5,3,4,2015,0,2526,0.0283159463487332,0.003725782414307,0.0203676105315449,0.0079483358171882,0.0,0.0014903129657228,0.0,0.0012419274714356,0.0002483854942871,0.0156482861400894,0.0024838549428713,0.0086934923000496,0.0230998509687034,0.0022354694485842,0.0072031793343268,0.0017386984600099,0.0012419274714356,0.0007451564828614,0.0009935419771485,0.5004967709885743,0.0
2012-04-01,2012,4,10,44,75,54,4,273,35,5,5,37,17,23,27,49,12,9,9,18,5,718,1,1423,0.0027517886626307,0.0121078701155751,0.0206384149697303,0.0148596587782058,0.0011007154650522,0.0751238304898183,0.0096312603192074,0.0013758943313153,0.0013758943313153,0.0101816180517336,0.0046780407264722,0.0063291139240506,0.0074298293891029,0.0134837644468904,0.0033021463951568,0.0024766097963676,0.0024766097963676,0.0049532195927352,0.0013758943313153,0.1975784259768849,0.000275178866263,87,11,68,115,2,3,0,0,1,46,6,32,94,3,16,7,4,5,2,1713,0,2213,0.0239405613648871,0.0030269675288937,0.0187121629058888,0.0316455696202531,0.0005503577325261,0.0008255365987892,0.0,0.0,0.000275178866263,0.0126582278481012,0.0016510731975784,0.0088057237204182,0.0258668134287286,0.0008255365987892,0.0044028618602091,0.0019262520638414,0.0011007154650522,0.0013758943313153,0.0005503577325261,0.4713813979086406,0.0
2012-05-01,2012,5,19,48,70,34,6,659,111,6,1,64,4,36,21,33,41,20,28,21,1,854,0,2065,0.004494913650343,0.0113555713271824,0.0165602081854743,0.0080435296900875,0.0014194464158978,0.1559025313461083,0.0262597586941093,0.0014194464158978,0.0002365744026496,0.0151407617695765,0.0009462976105985,0.0085166784953867,0.0049680624556423,0.0078069552874378,0.0096995505086349,0.0047314880529926,0.0066240832741897,0.0049680624556423,0.0002365744026496,0.2020345398627868,0.0,86,10,71,76,1,8,0,1,3,38,4,20,102,7,25,2,7,3,2,1699,0,2158,0.0203453986278684,0.0023657440264963,0.0167967825881239,0.0179796546013721,0.0002365744026496,0.001892595221197,0.0,0.0002365744026496,0.0007097232079489,0.008989827300686,0.0009462976105985,0.0047314880529926,0.0241305890702626,0.0016560208185474,0.0059143600662408,0.0004731488052992,0.0016560208185474,0.0007097232079489,0.0004731488052992,0.4019399101017269,0.0
2012-06-01,2012,6,14,45,96,11,0,82,20,2,1,58,16,18,27,13,30,6,45,11,0,756,0,1245,0.0035362465269007,0.0113665066936094,0.0242485476130335,0.0027784794139934,0.0,0.0207123010861328,0.0050517807527153,0.0005051780752715,0.0002525890376357,0.0146501641828744,0.0040414246021722,0.0045466026774437,0.0068199040161656,0.0032836574892649,0.0075776711290729,0.0015155342258145,0.0113665066936094,0.0027784794139934,0.0,0.1909573124526395,0.0,147,20,79,72,0,9,0,3,1,67,4,43,119,11,63,8,1,4,17,2054,0,2714,0.0371305885324576,0.0050517807527153,0.0199545339732255,0.0181864107097751,0.0,0.0022733013387218,0.0,0.0007577671129072,0.0002525890376357,0.0169234655215963,0.001010356150543,0.0108613286183379,0.0300580954786562,0.0027784794139934,0.0159131093710532,0.0020207123010861,0.0002525890376357,0.001010356150543,0.004294013639808,0.5188178833038646,0.0
2012-07-01,2012,7,5,29,94,19,1,46,10,5,1,58,2,25,11,34,54,2,14,6,1,581,6,986,0.0013579576317218,0.0078761542639869,0.0255296034763715,0.0051602390005431,0.0002715915263443,0.0124932102118413,0.0027159152634437,0.0013579576317218,0.0002715915263443,0.0157523085279739,0.0005431830526887,0.0067897881586094,0.0029875067897881,0.0092341118957088,0.0146659424225964,0.0005431830526887,0.0038022813688212,0.0016295491580662,0.0002715915263443,0.1577946768060836,0.0016295491580662,134,41,88,58,1,5,1,2,2,55,14,58,120,12,64,9,6,5,12,2013,1,2695,0.0363932645301466,0.0111352525801195,0.0239000543183052,0.0157523085279739,0.0002715915263443,0.0013579576317218,0.0002715915263443,0.0005431830526887,0.0005431830526887,0.0149375339489407,0.0038022813688212,0.0157523085279739,0.0325909831613253,0.0032590983161325,0.0173818576860401,0.0024443237370994,0.0016295491580662,0.0013579576317218,0.0032590983161325,0.5467137425312331,0.0002715915263443
2012-08-01,2012,8,10,18,72,148,2,18,4,1,5,64,2,9,21,38,89,5,12,11,1,809,2,1312,0.0026888948642108,0.0048400107555794,0.0193600430223178,0.0397956439903199,0.0005377789728421,0.0048400107555794,0.0010755579456843,0.000268889486421,0.0013444474321054,0.0172089271309491,0.0005377789728421,0.0024200053777897,0.0056466792148427,0.010217800484001,0.0239311642914762,0.0013444474321054,0.0032266738370529,0.0029577843506318,0.000268889486421,0.2175315945146544,0.0005377789728421,83,7,69,135,2,1,1,4,1,66,13,29,63,11,38,1,3,5,3,1880,1,2408,0.0223178273729497,0.0018822264049475,0.0185533745630545,0.0363000806668459,0.0005377789728421,0.000268889486421,0.000268889486421,0.0010755579456843,0.000268889486421,0.0177467061037913,0.003495563323474,0.0077977951062113,0.0169400376445281,0.0029577843506318,0.010217800484001,0.000268889486421,0.0008066684592632,0.0013444474321054,0.0008066684592632,0.5055122344716322,0.000268889486421
2012-09-01,2012,9,4,39,98,3,3,40,4,1,0,64,3,10,28,24,63,13,19,9,2,658,9,1073,0.0010290712631849,0.0100334448160535,0.0252122459480319,0.0007718034473887,0.0007718034473887,0.0102907126318497,0.0010290712631849,0.0002572678157962,0.0,0.0164651402109596,0.0007718034473887,0.0025726781579624,0.0072034988422948,0.0061744275791098,0.0162078723951633,0.0033444816053511,0.0048880885001286,0.0023154103421661,0.0005145356315924,0.1692822227939285,0.0023154103421661,133,22,76,64,1,3,0,6,0,103,12,38,107,20,71,3,6,6,7,2150,0,2814,0.0342166195009004,0.0056598919475173,0.0195523540005145,0.0164651402109596,0.0002572678157962,0.0007718034473887,0.0,0.0015436068947774,0.0,0.0264985850270131,0.0030872137895549,0.0097761770002572,0.027527656290198,0.0051453563159248,0.0182660149215333,0.0007718034473887,0.0015436068947774,0.0015436068947774,0.0018008747105737,0.5531258039619243,0.0
2012-10-01,2012,10,10,69,69,67,0,55,4,5,2,97,1,7,22,42,159,8,20,11,0,639,3,1263,0.0022747952684258,0.0156960873521383,0.0156960873521383,0.0152411282984531,0.0,0.0125113739763421,0.0009099181073703,0.0011373976342129,0.0004549590536851,0.0220655141037306,0.0002274795268425,0.001592356687898,0.0050045495905368,0.0095541401273885,0.0361692447679708,0.0018198362147406,0.0045495905368516,0.0025022747952684,0.0,0.1453594176524112,0.0006824385805277,154,31,91,120,0,3,1,3,1,109,6,37,149,27,146,6,3,8,9,2243,0,3134,0.0350318471337579,0.0070518653321201,0.0207006369426751,0.0272975432211101,0.0,0.0006824385805277,0.0002274795268425,0.0006824385805277,0.0002274795268425,0.0247952684258416,0.0013648771610555,0.0084167424931756,0.033894449499545,0.0061419472247497,0.0332120109190172,0.0013648771610555,0.0006824385805277,0.0018198362147406,0.0020473157415832,0.5102365787079163,0.0
